PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,RN,SB,MH,OID,OTO,OT,EDAT,MHDA,CRDT,PHST,PST,SO,AID,PMC,AB,AD,DEP,RF,GR
13249632,NLM,MEDLINE,20030501,20181201,0003-9764 (Print) 0003-9764 (Linking),12,5,1955,"[Leukoses of very young children; leukoses of newborn, leukoses in the first 6 months, leukoses associated with congenital deformities].",470-502,"['BERNARD, J', 'MATHE, G', 'DELORME, J C', 'BARNOUD, O']","['BERNARD J', 'MATHE G', 'DELORME JC', 'BARNOUD O']",['fre'],['Journal Article'],"Les leucoses des tres jeunes enfants; leucoses du nouveau-ne, leucoses du premier semestre de la vie, leucoses associees a des malformations congenitales.",France,Arch Fr Pediatr,Archives francaises de pediatrie,0372421,,OM,"['Child', 'Congenital Abnormalities/*complications', 'Humans', 'Infant, Newborn', '*Infant, Newborn, Diseases', '*Leukemia']",['CLML: 5629:1435'],['NLM'],"['*ABNORMALITIES/complications', '*LEUKEMIA']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Arch Fr Pediatr. 1955;12(5):470-502.,,,,,,,
13248823,NLM,MEDLINE,20030501,20190513,0002-9173 (Print) 0002-9173 (Linking),25,9,1955 Sep,Determination of weight and volume of liver cells in leukemia.,988-93,"['WOLF, R L', 'KLEMPERER, P']","['WOLF RL', 'KLEMPERER P']",['eng'],['Journal Article'],,England,Am J Clin Pathol,American journal of clinical pathology,0370470,,OM,"['*Hepatocytes', 'Humans', 'Leukemia/*pathology', 'Liver/*pathology']",['CLML: 5629:599'],['NLM'],"['*LEUKEMIA/pathology', '*LIVER/pathology']",1955/09/01 00:00,1955/09/01 00:01,['1955/09/01 00:00'],"['1955/09/01 00:00 [pubmed]', '1955/09/01 00:01 [medline]', '1955/09/01 00:00 [entrez]']",ppublish,Am J Clin Pathol. 1955 Sep;25(9):988-93. doi: 10.1093/ajcp/25.9.988.,['10.1093/ajcp/25.9.988 [doi]'],,,,,,
13248726,NLM,MEDLINE,20030501,20181201,0365-3056 (Print) 0365-3056 (Linking),11,2,1955,Effect of triethylene thiophosphoramide and 6-mercaptopurine in chronic myelogenous and in an acute leukemia in rats.,179-85,"['SHAY, H', 'GRUENSTEIN, M', 'ATWATER, J']","['SHAY H', 'GRUENSTEIN M', 'ATWATER J']",['eng'],['Journal Article'],,Belgium,Acta Unio Int Contra Cancrum,Acta - Unio Internationalis Contra Cancrum,7502506,"['0 (Purines)', '27YLU75U4W (Phosphorus)', '905Z5W3GKH (Thiotepa)', 'E7WED276I5 (Mercaptopurine)', 'W60KTZ3IZY (purine)']",OM,"['Animals', '*Leukemia', '*Leukemia, Experimental', '*Mercaptopurine', 'Phosphorus/*pharmacology', 'Purines/*pharmacology', 'Rats', '*Thiotepa']",['CLML: 5629:502'],['NLM'],"['*LEUKEMIA/experimental', '*PHOSPHORUS/effects', '*PURINES/effects']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Acta Unio Int Contra Cancrum. 1955;11(2):179-85.,,,,,,,
13248725,NLM,MEDLINE,20030501,20200923,0365-3056 (Print) 0365-3056 (Linking),11,2,1955,1-4 dimethanesulphonyl-oxybutane (G.T. 41-myleran) in chronic myeloid leukemia.,170-8,"['RAMIOUL, H']",['RAMIOUL H'],['fre'],['Journal Article'],Le 1-4 dimethanesulphonyl-oxybutane (G.T. 41-myleran) dans la leucemie myeloide chronique.,Belgium,Acta Unio Int Contra Cancrum,Acta - Unio Internationalis Contra Cancrum,7502506,['0 (Glycols)'],OM,"['Glycols/*therapeutic use', '*Leukemia', 'Leukemia, Myeloid/*therapy']",['CLML: 5629:501'],['NLM'],"['*GLYCOLS/therapeutic use', '*LEUKEMIA, MYELOCYTIC/therapy']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Acta Unio Int Contra Cancrum. 1955;11(2):170-8.,,,,,,,
13248724,NLM,MEDLINE,20030501,20200923,0365-3056 (Print) 0365-3056 (Linking),11,2,1955,"Indication of the use of beta-naphthyl-di-2-chloroethylamine, in Hodgkin's disease and Leukemia.",167-9,"['RAMIOUL, H']",['RAMIOUL H'],['fre'],['Journal Article'],"Indication de l'utilisation de la beta-naphtyl-di-2-chloroethylamine, dans la maladie de Hodgkin et la Leucemie.",Belgium,Acta Unio Int Contra Cancrum,Acta - Unio Internationalis Contra Cancrum,7502506,"['0 (Nitrogen Mustard Compounds)', '50D9XSG0VR (Mechlorethamine)']",OM,"['Hodgkin Disease/*therapy', 'Leukemia/*therapy', '*Mechlorethamine', 'Nitrogen Mustard Compounds/*therapeutic use']",['CLML: 5629:500'],['NLM'],"[""*HODGKIN'S DISEASE/therapy"", '*LEUKEMIA/therapy', '*NITROGEN MUSTARDS/therapeutic use']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Acta Unio Int Contra Cancrum. 1955;11(2):167-9.,,,,,,,
13248234,NLM,MEDLINE,20030501,20191107,2374-2941 (Print) 2374-2941 (Linking),90,3,1955 Sep,Acute nonlipid disseminated reticuloendotheliosis.,323-43,"['BATSON, R', 'SHAPIRO, J', 'CHRISTIE, A', 'RILEY, H D Jr']","['BATSON R', 'SHAPIRO J', 'CHRISTIE A', 'RILEY HD Jr']",['eng'],['Journal Article'],,United States,AMA Am J Dis Child,A.M.A. American journal of diseases of children,14470010R,"['Familial Letterer-Siwe disease', 'Reticuloendotheliosis, X-linked']",OM,"['Child', '*Genetic Diseases, X-Linked', 'Histiocytosis, Langerhans-Cell', 'Humans', 'Infant', '*Leukemia, Hairy Cell', '*Lymphatic Diseases', '*Severe Combined Immunodeficiency']",['CLML: 5629:10'],['NLM'],['*RETICULOENDOTHELIOSIS/in infant and child'],1955/09/01 00:00,1955/09/01 00:01,['1955/09/01 00:00'],"['1955/09/01 00:00 [pubmed]', '1955/09/01 00:01 [medline]', '1955/09/01 00:00 [entrez]']",ppublish,AMA Am J Dis Child. 1955 Sep;90(3):323-43. doi: 10.1001/archpedi.1955.04030010325013.,['10.1001/archpedi.1955.04030010325013 [doi]'],,,,,,
13247961,NLM,MEDLINE,20030501,20181201,0044-2224 (Print) 0044-2224 (Linking),8,4,1955 Apr,[Types and course of leukemia at various ages].,336-43,"['STECHER, G']",['STECHER G'],['ger'],['Journal Article'],Art und Verlaufsform der Leukamien in verschiedenen Lebensaltern.,Germany,Z Alternsforsch,Zeitschrift fur Alternsforschung,0414005,"['0 (Glycation End Products, Advanced)']",OM,"['Aging/*pathology', '*Biometry', '*Glycation End Products, Advanced', 'Humans', 'Leukemia/*statistics & numerical data']",['CLML: 5528:59642:20:324'],['NLM'],"['*AGING/pathology', '*LEUKEMIA/statistics']",1955/04/01 00:00,1955/04/01 00:01,['1955/04/01 00:00'],"['1955/04/01 00:00 [pubmed]', '1955/04/01 00:01 [medline]', '1955/04/01 00:00 [entrez]']",ppublish,Z Alternsforsch. 1955 Apr;8(4):336-43.,,,,,,,
13247877,NLM,MEDLINE,20030501,20181201,0043-5325 (Print) 0043-5325 (Linking),67,28,1955 Jul 15,[The different behavior of colchicine and colcemid (demecolcine) in the therapy of chronic myelosis].,511-5,"['KEIBL, E']",['KEIBL E'],['ger'],['Journal Article'],Ueber das differente Verhalten von Colchicin und Colcemid (Demecolcin) in der Therapie chronischer Myelosen.,Austria,Wien Klin Wochenschr,Wiener klinische Wochenschrift,21620870R,"['SML2Y3J35T (Colchicine)', 'Z01IVE25KI (Demecolcine)']",OM,"['Colchicine/*therapeutic use', '*Demecolcine', '*Leukemia', '*Leukemia, Myelogenous, Chronic, BCR-ABL Positive', 'Leukemia, Myeloid/*therapy']",['CLML: 5528:59558:147:325'],['NLM'],"['*COLCHICINE/therapeutic use', '*LEUKEMIA, MYELOCYTIC/therapy']",1955/07/15 00:00,1955/07/15 00:01,['1955/07/15 00:00'],"['1955/07/15 00:00 [pubmed]', '1955/07/15 00:01 [medline]', '1955/07/15 00:00 [entrez]']",ppublish,Wien Klin Wochenschr. 1955 Jul 15;67(28):511-5.,,,,,,,
13247727,NLM,MEDLINE,20030501,20181201,0042-773X (Print) 0042-773X (Linking),1,3,1955 Mar,[Two cases of reticuloendotheliosis with erythroleukemic reaction].,161-8,"['BRUCKNEROVA, O']",['BRUCKNEROVA O'],['cze'],['Journal Article'],Dva p6rapady retikuloendotheliosy s erythroleukemoidna reakca.,Czech Republic,Vnitr Lek,Vnitrni lekarstvi,0413602,"['Reticuloendotheliosis, X-linked']",OM,"['*Anemia', 'Anemia, Myelophthisic/*complications', '*Genetic Diseases, X-Linked', 'Humans', 'Leukemia, Hairy Cell/*complications', 'Lymphatic Diseases/*complications', '*Severe Combined Immunodeficiency']",['CLML: 5528:59402:34:492'],['NLM'],"['*ANEMIA, LEUKOERYTHROBLASTIC/complications', '*RETICULOENDOTHELIOSIS/complications']",1955/03/01 00:00,1955/03/01 00:01,['1955/03/01 00:00'],"['1955/03/01 00:00 [pubmed]', '1955/03/01 00:01 [medline]', '1955/03/01 00:00 [entrez]']",ppublish,Vnitr Lek. 1955 Mar;1(3):161-8.,,,,,,,
13247690,NLM,MEDLINE,20030501,20181201,0042-6644 (Print) 0042-6644 (Linking),82,8,1955 Aug,Leukemoid reactions; four brief case reports.,351-3,"['BOBBITT, O B', 'BRAY, W E']","['BOBBITT OB', 'BRAY WE']",['eng'],['Journal Article'],,United States,Va Med Mon (1918),Virginia medical monthly,0407231,,OM,"['*Diagnosis, Differential', 'Leukemia/*diagnosis', '*Leukemoid Reaction']",['CLML: 5528:59365:324'],['NLM'],['*LEUKEMIA/differential diagnosis'],1955/08/01 00:00,1955/08/01 00:01,['1955/08/01 00:00'],"['1955/08/01 00:00 [pubmed]', '1955/08/01 00:01 [medline]', '1955/08/01 00:00 [entrez]']",ppublish,Va Med Mon (1918). 1955 Aug;82(8):351-3.,,,,,,,
13247470,NLM,MEDLINE,20030501,20181201,0041-5782 (Print) 0041-5782 (Linking),117,22,1955 Jun 2,Studies on manifestations of transmitted mouse leukaemia.,727-8,"['PEDERSEN, E']",['PEDERSEN E'],['eng'],['Journal Article'],,Denmark,Ugeskr Laeger,Ugeskrift for laeger,0141730,,OM,"['Animals', '*Leukemia', '*Leukemia, Experimental']",['CLML: 5528:59144:324'],['NLM'],['*LEUKEMIA/experimental'],1955/06/02 00:00,1955/06/02 00:01,['1955/06/02 00:00'],"['1955/06/02 00:00 [pubmed]', '1955/06/02 00:01 [medline]', '1955/06/02 00:00 [entrez]']",ppublish,Ugeskr Laeger. 1955 Jun 2;117(22):727-8.,,,,,,,
13246865,NLM,MEDLINE,20030501,20181201,0039-2073 (Print) 0039-2073 (Linking),96,4,1955 Apr,[Leukosis problem].,637-40,"['MEYER-LANGSDORFF, H']",['MEYER-LANGSDORFF H'],['ger'],['Journal Article'],Beitrag zum Leukoseproblem.,Germany,Strahlentherapie,Strahlentherapie,1260024,,OM,"['Humans', 'Leukemia/*physiology', '*Myocardial Infarction']",['CLML: 5528:58539:324:326:373'],['NLM'],"['*LEUKEMIA/physiology', '*LEUKOSARCOMA', '*MYOCARDIAL INFARCT']",1955/04/01 00:00,1955/04/01 00:01,['1955/04/01 00:00'],"['1955/04/01 00:00 [pubmed]', '1955/04/01 00:01 [medline]', '1955/04/01 00:00 [entrez]']",ppublish,Strahlentherapie. 1955 Apr;96(4):637-40.,,,,,,,
13246675,NLM,MEDLINE,20030501,20181201,,31,40,1955 Jul 2,[Sarcoma and leukemia (with reference to 9 observations)].,2351-4,"['PICARD, R', 'HOREAU, J', 'KERNEIS, J', 'ROBIC, A']","['PICARD R', 'HOREAU J', 'KERNEIS J', 'ROBIC A']",['fre'],['Journal Article'],Sarcomes et leucemies (a propos de 9 observations).,France,Sem Hop,La semaine des hopitaux : organe fonde par l'Association d'enseignement medical des hopitaux de Paris,9410059,,OM,"['*Leukemia', '*Neoplasms', '*Sarcoma']",['CLML: 5528:58349:326'],['NLM'],['*LEUKOSARCOMA'],1955/07/02 00:00,1955/07/02 00:01,['1955/07/02 00:00'],"['1955/07/02 00:00 [pubmed]', '1955/07/02 00:01 [medline]', '1955/07/02 00:00 [entrez]']",ppublish,Sem Hop. 1955 Jul 2;31(40):2351-4.,,,,,,,
13246584,NLM,MEDLINE,20030501,20181201,0370-8721 (Print) 0370-8721 (Linking),26,5,1955,[Candida infections during decompensated hemopathies and their treatment with nystatine].,490-5,"['BERNARD, J', 'MATHE, G', 'DROUHET, E']","['BERNARD J', 'MATHE G', 'DROUHET E']",['fre'],['Journal Article'],Les infections a Candida au cours des hemopathies decompensees et leur traitement par la nystatine.,France,Sang,Le Sang,20540380R,"['0 (Anti-Bacterial Agents)', '0 (Antibiotics, Antitubercular)', '0 (Dermatologic Agents)']",OM,"['Anti-Bacterial Agents/*therapeutic use', '*Antibiotics, Antitubercular', '*Candida', 'Candidiasis/*complications', 'Candidiasis, Oral/*complications', '*Dermatologic Agents', 'Humans', 'Leukemia/*complications']",['CLML: 5528:58258:44:324:364:561'],['NLM'],"['*ANTIBIOTICS/therapeutic use', '*LEUKEMIA/complications', '*MONILIASIS/complications', '*THRUSH/complications']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Sang. 1955;26(5):490-5.,,,,,,,
13246581,NLM,MEDLINE,20030501,20181201,0370-8721 (Print) 0370-8721 (Linking),26,5,1955,"[Recent work on the physiopathology of the leukocytes, especially their essence, their division and the pathogenesis of certain leukocytopathies].",445-56,"['ALEKSANDROWICZ, J']",['ALEKSANDROWICZ J'],['fre'],['Journal Article'],"Travaux recents sur la physio-pathologie des leucocytes, et particulierement leur essence, leur division et la pathogenese de certaines leucocytopathies.",France,Sang,Le Sang,20540380R,,OM,"['Humans', 'Leukemia/*etiology', '*Leukocytes']",['CLML: 5528:58255:324:325'],['NLM'],"['*LEUKEMIA/etiology and pathogenesis', '*LEUKOCYTES']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Sang. 1955;26(5):445-56.,,,,,,,
13246579,NLM,MEDLINE,20030501,20181201,0370-8721 (Print) 0370-8721 (Linking),26,4,1955,"[Temporary remission induced by 1,4-dimethylsulfonyloxybutane (myleran) in a case of myeloid leukemia in hemocytoblastic attack].",434-8,"['DI PIETRO, S', 'GALLICO, E']","['DI PIETRO S', 'GALLICO E']",['fre'],['Journal Article'],"Remission temporaire induite par le 1,4-dimethylsulfonyloxybutane (myleran) dans un cas de leucemie myeloide en poussee hemocytoblastique.",France,Sang,Le Sang,20540380R,"['0 (Glycols)', 'G1LN9045DK (Busulfan)']",OM,"['*Busulfan', 'Glycols/*therapeutic use', '*Leukemia', 'Leukemia, Myeloid/*therapy', '*Leukocytes', '*Social Behavior']",['CLML: 5528:58253:249:325'],['NLM'],"['*GLYCOLS/therapeutic use', '*LEUKEMIA, MYELOCYTIC/therapy']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Sang. 1955;26(4):434-8.,,,,,,,
13246578,NLM,MEDLINE,20030501,20181201,0370-8721 (Print) 0370-8721 (Linking),26,4,1955,[Associated citrovorum factor-aminopterin treatment in acute leukemia].,426-34,"['CONSOLI, G']",['CONSOLI G'],['fre'],['Journal Article'],Sur le traitement associe citrovorum factor-aminopterine dans les leucemies aigues.,France,Sang,Le Sang,20540380R,"['0 (Antimetabolites)', '935E97BOY8 (Folic Acid)', 'JYB41CTM2Q (Aminopterin)', 'Q573I9DVLP (Leucovorin)']",OM,"['*Acute Disease', 'Aminopterin/*therapeutic use', '*Antimetabolites', 'Folic Acid/analogs & derivatives', '*Leucovorin', 'Leukemia/*therapy']",['CLML: 5528:58252:29:231:324'],['NLM'],"['*AMINOPTERIN/therapeutic use', '*FOLIC ACID/derivatives', '*LEUKEMIA/therapy']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Sang. 1955;26(4):426-34.,,,,,,,
13246568,NLM,MEDLINE,20030501,20200923,0370-8721 (Print) 0370-8721 (Linking),26,4,1955,Statistical study of lymphoses.,341-5,"['CROIZAT, P', 'REVOL, L', 'RENDU, G']","['CROIZAT P', 'REVOL L', 'RENDU G']",['fre'],['Journal Article'],Etude statistique des lymphoses.,France,Sang,Le Sang,20540380R,,OM,"['Humans', '*Leukemia', 'Leukemia, Lymphoid/*statistics & numerical data', '*Lymphatic Vessels', 'Lymphoma/*statistics & numerical data']",['CLML: 5528:58242:324:342'],['NLM'],"['*LEUKEMIA, LYMPHATIC/statistics', '*LYMPHOMA/statistics']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Sang. 1955;26(4):341-5.,,,,,,,
13246507,NLM,MEDLINE,20030501,20181201,0048-8364 (Print) 0048-8364 (Linking),9,3,1954 Dec,[Case of diffuse reticulum cell sarcomatosis of the bone marrow with a terminal blood picture of leukemic type].,lvii-lx,"['BUFANO, M', 'BIANCHI, C']","['BUFANO M', 'BIANCHI C']",['ita'],['Journal Article'],Su di un caso di istiosarcomatosi diffusa del midollo osseo con quadro sanguigno terminale di tipo leucemico.,Italy,Riv Anat Patol Oncol,Rivista di anatomia patologica e di oncologia,0404350,,OM,"['*Bone Marrow', '*Bone Marrow Neoplasms', 'Humans', 'Leukemia/*complications', '*Lymphoma, Large B-Cell, Diffuse', '*Lymphoma, Non-Hodgkin', '*Neoplasms', '*Sarcoma']",['CLML: 5528:58181:100:324:505'],['NLM'],"['*BONE MARROW/neoplasms', '*LEUKEMIA/complications', '*SARCOMA, RETICULUM CELL']",1954/12/01 00:00,1954/12/01 00:01,['1954/12/01 00:00'],"['1954/12/01 00:00 [pubmed]', '1954/12/01 00:01 [medline]', '1954/12/01 00:00 [entrez]']",ppublish,Riv Anat Patol Oncol. 1954 Dec;9(3):lvii-lx.,,,,,,,
13246332,NLM,MEDLINE,20030501,20181201,0035-3655 (Print) 0035-3655 (Linking),75,6,1955 Jun,[Treatment of chronic leukemias].,442-9,"['HEMMELER, G']",['HEMMELER G'],['fre'],['Journal Article'],Traitement des leucemies chroniques.,Switzerland,Rev Med Suisse Romande,Revue medicale de la Suisse romande,0421524,,OM,"['*Chronic Disease', 'Humans', 'Leukemia/*therapy']",['CLML: 5528:57982:324'],['NLM'],['*LEUKEMIA/therapy'],1955/06/01 00:00,1955/06/01 00:01,['1955/06/01 00:00'],"['1955/06/01 00:00 [pubmed]', '1955/06/01 00:01 [medline]', '1955/06/01 00:00 [entrez]']",ppublish,Rev Med Suisse Romande. 1955 Jun;75(6):442-9.,,,,,,,
13246331,NLM,MEDLINE,20030501,20181201,0035-3655 (Print) 0035-3655 (Linking),75,6,1955 Jun,[Present-day problems in the diagnosis and therapy of acute leukemias].,422-41,"['DUBOIS-FERRIERE, H']",['DUBOIS-FERRIERE H'],['fre'],['Journal Article'],Problemes actuels de diagnostic et de traitement des leucemies aigues.,Switzerland,Rev Med Suisse Romande,Revue medicale de la Suisse romande,0421524,,OM,"['*Acute Disease', 'Humans', '*Leukemia']",['CLML: 5528:57981:324'],['NLM'],['*LEUKEMIA'],1955/06/01 00:00,1955/06/01 00:01,['1955/06/01 00:00'],"['1955/06/01 00:00 [pubmed]', '1955/06/01 00:01 [medline]', '1955/06/01 00:00 [entrez]']",ppublish,Rev Med Suisse Romande. 1955 Jun;75(6):422-41.,,,,,,,
13245856,NLM,MEDLINE,20030501,20181201,0370-1514 (Print) 0370-1514 (Linking),11,12,1955 Jun 30,[A case of hypersplenomegalic lymphatic leukemia].,374-81,"['GUARINO, A', 'PICCOLI, P']","['GUARINO A', 'PICCOLI P']",['ita'],['Journal Article'],Osservazioni su un caso di linfosi leucemica ipersplenomegalica.,Italy,Prog Med (Napoli),Il Progresso medico,2984827R,,OM,"['*Leukemia', '*Leukemia, Lymphoid', '*Lymphatic Vessels', 'Splenomegaly/*etiology']",['CLML: 5528:57499:324:530'],['NLM'],"['*LEUKEMIA, LYMPHATIC', '*SPLENOMEGALY/etiology and pathogenesis']",1955/06/30 00:00,1955/06/30 00:01,['1955/06/30 00:00'],"['1955/06/30 00:00 [pubmed]', '1955/06/30 00:01 [medline]', '1955/06/30 00:00 [entrez]']",ppublish,Prog Med (Napoli). 1955 Jun 30;11(12):374-81.,,,,,,,
13245732,NLM,MEDLINE,20030501,20181201,0032-7867 (Print) 0032-7867 (Linking),63,54,1955 Aug 13,[Two cases of chronic lymphatic leukemia treated by metacortandracin].,1110,"['ISCH-WALL, P', 'METREAU, J']","['ISCH-WALL P', 'METREAU J']",['fre'],['Journal Article'],Deux cas de leucose lymphoide chronique traites par la metacortandracine (delta-l-dehydrocortisone).,France,Presse Med,La Presse medicale,0312556,['0 (Steroids)'],OM,"['*Leukemia', '*Leukemia, Lymphocytic, Chronic, B-Cell', 'Leukemia, Lymphoid/*therapy', 'Steroids/*therapeutic use']",['CLML: 5528:57375:324:533'],['NLM'],"['*LEUKEMIA, LYMPHATIC/therapy', '*STEROIDS/therapeutic use']",1955/08/13 00:00,1955/08/13 00:01,['1955/08/13 00:00'],"['1955/08/13 00:00 [pubmed]', '1955/08/13 00:01 [medline]', '1955/08/13 00:00 [entrez]']",ppublish,Presse Med. 1955 Aug 13;63(54):1110.,,,,,,,
13245723,NLM,MEDLINE,20030501,20181201,0032-7867 (Print) 0032-7867 (Linking),63,53,1955 Aug 6,[Leukoses of neurological origin; two cases].,1090-2,"['GALLAIS, P', 'COLLOMB, H']","['GALLAIS P', 'COLLOMB H']",['fre'],['Journal Article'],Leucoses a debut neurologique; a propos de deux observations.,France,Presse Med,La Presse medicale,0312556,['0 (Central Nervous System Depressants)'],OM,"['*Central Nervous System Depressants', '*Databases, Genetic', 'Humans', 'Leukemia/*complications', '*Nervous System']",['CLML: 5528:57366:324:387'],['NLM'],"['*LEUKEMIA/complications', '*NERVOUS SYSTEM']",1955/08/06 00:00,1955/08/06 00:01,['1955/08/06 00:00'],"['1955/08/06 00:00 [pubmed]', '1955/08/06 00:01 [medline]', '1955/08/06 00:00 [entrez]']",ppublish,Presse Med. 1955 Aug 6;63(53):1090-2.,,,,,,,
13245459,NLM,MEDLINE,20030501,20181201,0048-4717 (Print) 0048-4717 (Linking),62,3,1955 May-Jun,[Experimental study of reticuloendotheliosis caused by estrogens and sesame oil; their morphological identity. II..].,171-88,"['DIQUATTRO, C', 'MERCADANTE, T']","['DIQUATTRO C', 'MERCADANTE T']",['ita'],['Journal Article'],Contributo sperimentale allo studio delle reticoloendoteliosi da estrogeni e da olio di sesamo. loro identita morfologica. II.,Italy,Policlinico Med,Il Policlinico. Sezione medica,0401144,"['0 (Estradiol Congeners)', '0 (Estrogens)', '0 (Oils)', '8008-74-0 (Sesame Oil)', 'Reticuloendotheliosis, X-linked']",OM,"['*Estradiol Congeners', '*Estrogens', '*Genetic Diseases, X-Linked', '*Leukemia, Hairy Cell', 'Oils/*pharmacology', '*Sesame Oil', '*Severe Combined Immunodeficiency']",['CLML: 5528:57102:214:402:492'],['NLM'],"['*ESTROGENS/effects', '*OILS/effects', '*RETICULOENDOTHELIOSIS/experimental']",1955/05/01 00:00,1955/05/01 00:01,['1955/05/01 00:00'],"['1955/05/01 00:00 [pubmed]', '1955/05/01 00:01 [medline]', '1955/05/01 00:00 [entrez]']",ppublish,Policlinico Med. 1955 May-Jun;62(3):171-88.,,,,,,,
13245276,NLM,MEDLINE,20030501,20181201,0031-3114 (Print) 0031-3114 (Linking),6,1,1955 Jan-Mar,[Case of di Guglielmo disease in a 6-year-old child].,67-75,"['GEBALA, A', 'MALESKI, K', 'CHLAP, Z']","['GEBALA A', 'MALESKI K', 'CHLAP Z']",['pol'],['Journal Article'],Przypadek choroby di Guglielmo u 6-letniego dziecka.,Poland,Patol Pol,Patologia polska,0404244,,OM,"['*Leukemia, Erythroblastic, Acute', '*Polycythemia Vera']",['CLML: 5528:56919:453'],['NLM'],['*POLYCYTHEMIA VERA'],1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Patol Pol. 1955 Jan-Mar;6(1):67-75.,,,,,,,
13245271,NLM,MEDLINE,20030501,20181201,0031-3114 (Print) 0031-3114 (Linking),6,1,1955 Jan-Mar,[Studies on nuclei of interphase of bone marrow cells in normal conditions and in acute chronic myeloid leukemia].,19-28,"['SCHNEIBERG, K']",['SCHNEIBERG K'],"['eng', 'pol']",['Journal Article'],Badania nad jaderkami interfazy komorek szpikowych w przypadkach prawidlowych i w przypadkach ostrych i przewleklych bialaczek szpikowych.,Poland,Patol Pol,Patologia polska,0404244,,OM,"['*Bone Marrow', '*Bone Marrow Cells', '*Cell Nucleus', 'Humans', '*Interphase', '*Leukemia, Myelogenous, Chronic, BCR-ABL Positive', 'Leukemia, Myeloid/*pathology', '*Leukemia, Myelomonocytic, Acute']",['CLML: 5528:56914:100:125:325'],['NLM'],"['*BONE MARROW', '*CELL NUCLEUS', '*LEUKEMIA, MYELOCYTIC/pathology']",1955/01/01 00:00,1955/01/01 00:01,['1955/01/01 00:00'],"['1955/01/01 00:00 [pubmed]', '1955/01/01 00:01 [medline]', '1955/01/01 00:00 [entrez]']",ppublish,Patol Pol. 1955 Jan-Mar;6(1):19-28.,,,,,,,
