PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AB,RN,AID,GR,PMC,OID,SI,OAB,OABL,OTO,OT,GN
6577402,NLM,MEDLINE,19831008,20211203,0031-3939 (Print) 0031-3939 (Linking),58,1,1983 Jan,[Hepatitis B virus infection in children with proliferative diseases of the hematopoietic and lymphatic systems].,7-13,"['Koscielniak, E', 'Boguslawska-Jaworska, J']","['Koscielniak E', 'Boguslawska-Jaworska J']",['pol'],['Journal Article'],Zakazenie wirusem zapalenia watroby typu B u dzieci z chorobami rozrostowymi ukladu krwiotworczego i limfatycznego.,Poland,Pediatr Pol,Pediatria polska,2985039R,IM,"['Adolescent', 'Child', 'Child, Preschool', 'Hepatitis B/*etiology', 'Hepatitis B virus/pathogenicity', 'Humans', 'Immunosuppression Therapy/adverse effects', 'Infant', 'Leukemia, Lymphoid/*immunology', 'Leukemia, Myeloid, Acute/*immunology', 'Lymphoma/*immunology']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Pediatr Pol. 1983 Jan;58(1):7-13.,,,,,,,,,,,,
6577400,NLM,MEDLINE,19831008,20071115,0030-932X (Print) 0030-932X (Linking),22,2-3,1983,[Leukapheresis for the initial treatment of acute lymphoblastic leukemia in childhood].,181-9,"['Schontube, M', 'Dorffel, W', 'Blauarmel, O']","['Schontube M', 'Dorffel W', 'Blauarmel O']",['ger'],"['Case Reports', 'English Abstract', 'Journal Article']",Leukapherese zur Initialtherapie der akuten lymphatischen Leukamie im Kindesalter.,Germany,Padiatr Grenzgeb,Padiatrie und Grenzgebiete,0401115,IM,"['Blood Viscosity', 'Child', 'Child, Preschool', 'Female', 'Humans', '*Leukapheresis', 'Leukemia, Lymphoid/*therapy', 'Leukocyte Count', 'Lymphocytes', 'Male', 'Microcirculation']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Padiatr Grenzgeb. 1983;22(2-3):181-9.,,,,,,,,,,,,
6577399,NLM,MEDLINE,19831008,20171116,0030-932X (Print) 0030-932X (Linking),22,2-3,1983,[Treatment of recurrence in children with acute lymphoblastic leukemias].,173-80,"['Reuter, G', 'Dorffel, W', 'Grulich, M']","['Reuter G', 'Dorffel W', 'Grulich M']",['ger'],['Journal Article'],Rezidivbehandlung bei Kindern mit akuten lymphoblastischen Leukamien.,Germany,Padiatr Grenzgeb,Padiatrie und Grenzgebiete,0401115,IM,"['Asparaginase/therapeutic use', 'Child', 'Cyclophosphamide/therapeutic use', 'Cytarabine/therapeutic use', 'Daunorubicin/therapeutic use', 'Drug Therapy, Combination', 'Humans', 'Leukemia, Lymphoid/diagnosis/*drug therapy', 'Mercaptopurine/therapeutic use', 'Methotrexate/therapeutic use', 'Prednisolone/therapeutic use', 'Prognosis', 'Recurrence', 'Vincristine/therapeutic use']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Padiatr Grenzgeb. 1983;22(2-3):173-80.,,"['04079A1RDZ (Cytarabine)', '5J49Q6B70F (Vincristine)', '8N3DW7272P (Cyclophosphamide)', '9PHQ9Y1OLM (Prednisolone)', 'E7WED276I5 (Mercaptopurine)', 'EC 3.5.1.1 (Asparaginase)', 'YL5FZ2Y5U1 (Methotrexate)', 'ZS7284E0ZP (Daunorubicin)']",,,,,,,,,,
6577398,NLM,MEDLINE,19831008,20071115,0030-932X (Print) 0030-932X (Linking),22,2-3,1983,[Leukemic iris infiltration as an isolated recurrence of acute lymphoblastic leukemia].,165-72,"['Dorffel, W', 'Simon, G', 'Reuter, G', 'Wille, B']","['Dorffel W', 'Simon G', 'Reuter G', 'Wille B']",['ger'],"['Case Reports', 'English Abstract', 'Journal Article']",Leukamische Irisinfiltration als isoliertes Rezidiv einer akuten lymphatischen Leukamie.,Germany,Padiatr Grenzgeb,Padiatrie und Grenzgebiete,0401115,IM,"['Child', 'Humans', 'Iris Diseases/drug therapy/*etiology/radiotherapy', 'Leukemia, Lymphoid/drug therapy/*pathology', 'Male', 'Time Factors', 'Uveal Neoplasms/drug therapy/radiotherapy/*secondary']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Padiatr Grenzgeb. 1983;22(2-3):165-72.,,,,,,,,,,,,
6577285,NLM,MEDLINE,19831008,20091119,0028-4793 (Print) 0028-4793 (Linking),309,11,1983 Sep 15,Association of an inversion of chromosome 16 with abnormal marrow eosinophils in acute myelomonocytic leukemia. A unique cytogenetic-clinicopathological association.,630-6,"['Le Beau, M M', 'Larson, R A', 'Bitter, M A', 'Vardiman, J W', 'Golomb, H M', 'Rowley, J D']","['Le Beau MM', 'Larson RA', 'Bitter MA', 'Vardiman JW', 'Golomb HM', 'Rowley JD']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, Non-P.H.S."", ""Research Support, U.S. Gov't, P.H.S.""]",,United States,N Engl J Med,The New England journal of medicine,0255562,IM,"['Adolescent', 'Adult', 'Aged', 'Bone Marrow/*ultrastructure', 'Chromosome Banding', '*Chromosome Inversion', '*Chromosomes, Human, 16-18', 'Eosinophils/*ultrastructure', 'Female', 'Humans', 'Karyotyping', 'Leukemia, Myeloid, Acute/*genetics/ultrastructure', 'Male', 'Middle Aged']",1983/09/15 00:00,1983/09/15 00:01,['1983/09/15 00:00'],"['1983/09/15 00:00 [pubmed]', '1983/09/15 00:01 [medline]', '1983/09/15 00:00 [entrez]']",ppublish,N Engl J Med. 1983 Sep 15;309(11):630-6. doi: 10.1056/NEJM198309153091103.,"We identified 18 patients with an inversion of chromosome 16, inv(16)(p13q22), among 308 patients with newly diagnosed acute nonlymphocytic leukemia. Each of these 18 patients had acute myelomonocytic leukemia (M4 subtype) and eosinophils with distinctly abnormal morphology, cytochemical staining, and ultrastructure. These eosinophils constituted from 1 to 33 per cent of the nucleated marrow cells. In our series, every patient with acute myelomonocytic leukemia and abnormal eosinophils also had an abnormal chromosome 16. This subgroup of M4 patients had a good response to intensive therapy designed to induce remission; 13 of 17 treated patients entered a complete remission, and 10 remain in first remission. Thus, patients with an inversion of chromosome 16 appear to represent a unique cytogenetic-clinicopathological subtype of acute nonlymphocytic leukemia with a favorable prognosis.",,['10.1056/NEJM198309153091103 [doi]'],"['AM-07134-07/AM/NIADDK NIH HHS/United States', 'CA-16910/CA/NCI NIH HHS/United States', 'CA-25568/CA/NCI NIH HHS/United States', 'etc.']",,,,,,,,
6577280,NLM,MEDLINE,19831008,20210526,0270-7306 (Print) 0270-7306 (Linking),3,7,1983 Jul,Regulation of mRNA utilization in mouse erythroleukemia cells induced to differentiate by exposure to dimethyl sulfoxide.,1197-203,"['Yenofsky, R', 'Cereghini, S', 'Krowczynska, A', 'Brawerman, G']","['Yenofsky R', 'Cereghini S', 'Krowczynska A', 'Brawerman G']",['eng'],"['Comparative Study', 'Journal Article', ""Research Support, U.S. Gov't, Non-P.H.S."", ""Research Support, U.S. Gov't, P.H.S.""]",,United States,Mol Cell Biol,Molecular and cellular biology,8109087,IM,"['Animals', 'Cell Differentiation/drug effects', 'Cell Line', 'Dimethyl Sulfoxide/*pharmacology', 'Gene Expression Regulation/drug effects', 'Leukemia, Erythroblastic, Acute/genetics/*metabolism/pathology', 'Leukemia, Experimental/metabolism', 'Mice', 'Protein Biosynthesis/drug effects', 'RNA, Messenger/*metabolism', 'RNA, Neoplasm/*metabolism']",1983/07/01 00:00,1983/07/01 00:01,['1983/07/01 00:00'],"['1983/07/01 00:00 [pubmed]', '1983/07/01 00:01 [medline]', '1983/07/01 00:00 [entrez]']",ppublish,Mol Cell Biol. 1983 Jul;3(7):1197-203. doi: 10.1128/mcb.3.7.1197-1203.1983.,"Mouse erythroleukemia cells contain several abundant mRNA species that occur to a considerable extent as untranslated molecules. For two of these species, which code for polypeptides P40 and P21, the proportion of molecules engaged in translation decreases rapidly after exposure of the cells to dimethyl sulfoxide. The extent of utilization of a third species, the P36 mRNA, is not altered. The rate of production of the P40 mRNA does not appear to be affected in the dimethyl sulfoxide-treated cells. The P21 mRNA appears to be produced in increasing amounts, leading to a large accumulation of untranslated molecules in the cytoplasm. The mRNA for actin remains nearly fully utilized during this process, but its intracellular concentration decreases, thus resulting in a reduction in the amounts present in polysomes. The results indicate that some mRNA species in mouse tumor cells are subject to a translational repression process that can serve to regulate selectively the extent of expression of the corresponding genes.","['0 (RNA, Messenger)', '0 (RNA, Neoplasm)', 'YOW8V9698H (Dimethyl Sulfoxide)']",['10.1128/mcb.3.7.1197-1203.1983 [doi]'],['GM17973/GM/NIGMS NIH HHS/United States'],PMC370110,,,,,,,
6577266,NLM,MEDLINE,19831008,20190904,0098-1532 (Print) 0098-1532 (Linking),11,4,1983,Acute leukemia following retinoblastoma.,299,"['Sinniah, D', 'Taib, N M', 'Menaka, N', 'Peng, L H']","['Sinniah D', 'Taib NM', 'Menaka N', 'Peng LH']",['eng'],"['Case Reports', 'Letter']",,United States,Med Pediatr Oncol,Medical and pediatric oncology,7506654,IM,"['Eye Neoplasms/*complications', 'Humans', 'Infant', 'Leukemia, Lymphoid/*etiology', 'Male', '*Neoplasms, Multiple Primary', 'Retinoblastoma/*complications']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Med Pediatr Oncol. 1983;11(4):299. doi: 10.1002/mpo.2950110419.,,,['10.1002/mpo.2950110419 [doi]'],,,,,,,,,
6577265,NLM,MEDLINE,19831008,20190904,0098-1532 (Print) 0098-1532 (Linking),11,4,1983,Skeletal scintigraphy and radiography at onset of acute lymphocytic leukemia in children.,291-6,"['Clausen, N', 'Gotze, H', 'Pedersen, A', 'Riis-Petersen, J', 'Tjalve, E']","['Clausen N', 'Gotze H', 'Pedersen A', 'Riis-Petersen J', 'Tjalve E']",['eng'],['Journal Article'],,United States,Med Pediatr Oncol,Medical and pediatric oncology,7506654,IM,"['Adolescent', 'Bone and Bones/*diagnostic imaging', 'Child', 'Child, Preschool', 'Female', 'Humans', 'Leukemia, Lymphoid/*diagnostic imaging', 'Male', 'Prognosis', 'Radiography', 'Radionuclide Imaging', 'Technetium']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Med Pediatr Oncol. 1983;11(4):291-6. doi: 10.1002/mpo.2950110417.,"99mTechnetium skeletal scintigraphy performed at the time of diagnosis was compared with pain and radiographs in 24 children with acute lymphocytic leukemia. Localized intense uptake of the labeled compound in one or several metaphyses and increased uptake in diaphyses were typical findings by scintigraphy. The skeleton of each child was subdivided into 18 regions, and investigated for the presence of pain and for possible radiographic and scintigraphic abnormalities. In a total of 432 regions (18 regions in each of 24 children), pain was present in 23 regions, radiographic anomalies in 54 regions, and abnormal technetium uptake in 98 regions. Signs and symptoms were most often found in the lower extremities. Pain and radiographic or scintigraphic abnormalities were not regularly found in the same skeletal regions. The individual number of radiographic abnormalities was negatively correlated with age, whereas the number of regions with abnormal technetium uptake was positively correlated with age. No significant correlation was found between the number of abnormal scintigraphic or radiographic regions and the clinical outcome of the disease.",['7440-26-8 (Technetium)'],['10.1002/mpo.2950110417 [doi]'],,,,,,,,,
6577264,NLM,MEDLINE,19831008,20190904,0098-1532 (Print) 0098-1532 (Linking),11,4,1983,Cytosine arabinoside induced liver damage: histopathologic demonstration.,287-90,"['Pizzuto, J', 'Aviles, A', 'Ramos, E', 'Cervera, J', 'Aguirre, J']","['Pizzuto J', 'Aviles A', 'Ramos E', 'Cervera J', 'Aguirre J']",['eng'],"['Case Reports', 'Journal Article']",,United States,Med Pediatr Oncol,Medical and pediatric oncology,7506654,IM,"['Adult', 'Cytarabine/*adverse effects', 'Female', 'Humans', 'Leukemia, Myeloid, Acute/*drug therapy', 'Liver/*drug effects/pathology', 'Middle Aged']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Med Pediatr Oncol. 1983;11(4):287-90. doi: 10.1002/mpo.2950110416.,Two patients with acute leukemia developed abnormal liver function tests after the administration of cytosine arabinoside. Other possible causes for such abnormalities were not likely. In both patients a close chronologic relationship between the administration of the drug and the appearance of the laboratory abnormalities was noted. The liver damage was also documented by biopsy. To our knowledge this is the first time that the hepatotoxic effects of cytosine arabinoside are histologically demonstrated.,['04079A1RDZ (Cytarabine)'],['10.1002/mpo.2950110416 [doi]'],,,,,,,,,
6577263,NLM,MEDLINE,19831008,20190904,0098-1532 (Print) 0098-1532 (Linking),11,4,1983,Chronic myelomonocytic leukaemia in infancy: a case report.,284-6,"['Stockley, R J', 'Eden, O B']","['Stockley RJ', 'Eden OB']",['eng'],"['Case Reports', 'Journal Article', ""Research Support, Non-U.S. Gov't""]",,United States,Med Pediatr Oncol,Medical and pediatric oncology,7506654,IM,"['Humans', 'Infant', 'Leukemia, Myeloid/blood/drug therapy/*pathology', 'Leukocyte Count', 'Male']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Med Pediatr Oncol. 1983;11(4):284-6. doi: 10.1002/mpo.2950110415.,"The case of an infant with the clinical and haematological features of chronic myelomonocytic leukaemia is reported. The infant presented with a peripheral blood monocyte count of 12,000 cell/mm3 (12.0 X 10(9) cell/L) but no lymphadenopathy, hepatomegaly, nor splenomegaly. No treatment was given for 14 months during which time the monocytosis persisted. Myeloblasts then appeared abruptly in the peripheral blood reaching a peak of 1,500,000 cell/mm3 (1,500 X 10(9)/L). Cytotoxic chemotherapy was initially successful but the blast soon became resistant and the child died. Chronic myelomonocytic leukaemia is usually associated with the elderly and the significance of this case is discussed.",,['10.1002/mpo.2950110415 [doi]'],,,,,,,,,
6577254,NLM,MEDLINE,19831008,20071115,0025-7753 (Print) 0025-7753 (Linking),80,20,1983 Jun 4,[Tuberculosis and pseudoleukemia: study of 4 patients].,884-7,"['Perez Soler, R', 'Sanz Alonso, M A', 'Jaen Campos, A', 'Tornos Salomo, C', 'Martinez Dominguez, J', 'Esteban Mur, R', 'Guardia Masso, J', 'Triginer Boixeda, J']","['Perez Soler R', 'Sanz Alonso MA', 'Jaen Campos A', 'Tornos Salomo C', 'Martinez Dominguez J', 'Esteban Mur R', 'Guardia Masso J', 'Triginer Boixeda J']",['spa'],"['Case Reports', 'English Abstract', 'Journal Article']",Tuberculosis y seudoleucemia: estudio de cuatro pacientes.,Spain,Med Clin (Barc),Medicina clinica,0376377,IM,"['Adult', 'Aged', 'Antitubercular Agents/therapeutic use', 'Diagnosis, Differential', 'Humans', 'Leukemia, Myeloid, Acute/diagnosis', 'Leukemoid Reaction/*etiology', 'Male', 'Tuberculosis/blood/*complications/drug therapy']",1983/06/04 00:00,1983/06/04 00:01,['1983/06/04 00:00'],"['1983/06/04 00:00 [pubmed]', '1983/06/04 00:01 [medline]', '1983/06/04 00:00 [entrez]']",ppublish,Med Clin (Barc). 1983 Jun 4;80(20):884-7.,,['0 (Antitubercular Agents)'],,,,,,,,,,
6577253,NLM,MEDLINE,19831008,20190825,0145-2126 (Print) 0145-2126 (Linking),7,3,1983,Prolongation by interferon preparation of the survival time of mice implanted with differentiation-inducible mouse myeloid leukemia cells.,439-41,"['Tomida, M', 'Yamamoto-Yamaguchi, Y', 'Hozumi, M', 'Oku, T', 'Kishida, T']","['Tomida M', 'Yamamoto-Yamaguchi Y', 'Hozumi M', 'Oku T', 'Kishida T']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't""]",,England,Leuk Res,Leukemia research,7706787,IM,"['Animals', 'Cell Differentiation/drug effects', 'Cell Division/drug effects', 'Interferon Type I/*therapeutic use', 'Leukemia, Experimental/physiopathology/*therapy', 'Leukemia, Myeloid/physiopathology/*therapy', 'Mice', 'Mice, Inbred Strains']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Leuk Res. 1983;7(3):439-41. doi: 10.1016/0145-2126(83)90108-x.,"The effect of L-cell interferon (IFN) preparation on the survival times of mice implanted with two different clones (T-22 and R-4) of mouse myeloid leukemic M1 cells were examined. T-22 cells, but not variant R-4 cells, can be induced to differentiate in vitro or in vivo into macrophages and granulocytes. In vitro growth of R-4 cells was markedly suppressed by IFN, but that of T-22 cells was resistant to IFN. The survival times of mice with implanted T-22 cells were prolonged by treatment with IFN but those of mice with implanted R-4 cells were not.",['0 (Interferon Type I)'],['10.1016/0145-2126(83)90108-x [doi]'],,,,,,,,,
6577252,NLM,MEDLINE,19831008,20190825,0145-2126 (Print) 0145-2126 (Linking),7,3,1983,Studies of myelopoiesis in vitro on blood and bone marrow cells of patients with acute leukemia in long-term remission.,397-406,"['Peschel, C', 'Konwalinka, G', 'Geissler, D', 'Tomaschek, B', 'Grunewald, K', 'Huber, H', 'Odavic, R', 'Braunsteiner, H']","['Peschel C', 'Konwalinka G', 'Geissler D', 'Tomaschek B', 'Grunewald K', 'Huber H', 'Odavic R', 'Braunsteiner H']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't""]",,England,Leuk Res,Leukemia research,7706787,IM,"['Bone Marrow/*physiopathology', 'Cell Division', 'Colony-Forming Units Assay', 'Eosinophils/physiology', 'Follow-Up Studies', 'Hematopoietic Stem Cells/*physiology', 'Humans', 'Kinetics', 'Leukemia, Lymphoid/*physiopathology', 'Leukemia, Myeloid, Acute/*physiopathology', 'Monocytes/physiology']",1983/01/01 00:00,1983/01/01 00:01,['1983/01/01 00:00'],"['1983/01/01 00:00 [pubmed]', '1983/01/01 00:01 [medline]', '1983/01/01 00:00 [entrez]']",ppublish,Leuk Res. 1983;7(3):397-406. doi: 10.1016/0145-2126(83)90104-2.,"In vitro myelopoiesis in a group of ten patients with acute leukemia (6 AML, 1 APML, 3 ALL) in long-term remission has been studied. The patients remained in first stable remission for at least 4 years and maintenance therapy had been completed in all patients except one. In the patients, colony formation of bone marrow cells after 7 days of incubation was significantly increased compared to a representative control group. The proliferation of microclusters after 3 incubation days was also markedly enhanced, and accelerated proliferation of all aggregates (microclusters, macroclusters and colonies) could be demonstrated in culture with the patients' bone marrow cells. The use of autologous feeder layers and autologous serum showed no inhibitory effect on colony formation. The proportion of eosinophil colonies formed with the patients' bone marrow cells was in the normal range. In contrast to the high proliferation capacity of bone marrow precursor cells the CFU-c number of peripheral blood was significantly decreased in the patients' group. No significant correlation between CFU-c number of bone marrow and blood cells could be found. The colony stimulating activity of the patients' peripheral mononuclear cells was normal compared to healthy controls. We conclude from this study that even in long-term remission of acute leukemia certain in vitro abnormalities exist in myelopoietic proliferation and regulation.",,['10.1016/0145-2126(83)90104-2 [doi]'],,,,,,,,,
